,X1,X2,Y1,Y2,other_column
0,0.09897661931242821,0.8880273222940835,2.119615804417364,3.590615332850443,0.4021149565428792
1,0.15282539596430206,0.6376474769195185,3.0007313535924776,2.894152808243281,0.182253768790817
2,-0.2915259833321066,-0.7829995742659416,0.4199848753411684,-0.5506254034640081,0.35490983182326175
3,0.6985236776072956,-0.3353872743997526,2.262694961266025,3.19741973590462,0.08921140734641675
4,-0.9771295418874674,0.6485878331571112,-0.7956808726389847,0.16696517079589596,0.8638543083761807
5,-0.9735553378441617,1.3973164978575274,1.2973486114430846,2.4717271889843846,0.29104038533018317
6,-1.7206208134150336,0.04667651748031497,0.921364321277391,0.404810622204189,0.8078957160553061
7,0.9775251991742354,-0.3348165066542242,-0.016613379367063863,-0.9162097812580803,0.1643878740578366
8,-0.14272077311373282,-0.7182070709527378,3.8160149259629725,4.852775780475785,0.6036585993804535
9,0.6477950092135104,0.5043476523132729,0.48090179032941466,0.7759769536452092,0.6148272329520911
10,-1.8119656787933187,-0.028253891622295906,4.245402774135261,5.762959506727171,0.7741057842540936
11,1.415482642120661,0.721937624628271,5.861731059195758,3.2478030219658933,0.11085819675838349
12,0.6203441196277458,1.2735754242963206,1.6966486138730463,2.107387003085854,0.8405127908974531
13,0.7812673627610538,0.30193902549386903,6.9948233967320315,4.65688364745331,0.1496702701000897
14,0.5965160252578958,-1.7134154922143783,1.7275604090549765,-0.041315039339614446,0.7137223145054022
15,0.11200871264731752,-1.4789103049714256,0.660828688680438,-0.6161906112198259,0.3150559061597624
16,-1.0445112135021102,0.4360476619215387,3.079064840912698,4.582210267998889,0.23021503092608664
17,-1.2198281299732563,-0.3313437737936115,0.19368837419442148,0.4546021314764692,0.05064083957405385
18,0.7959066628935838,1.508032728848947,2.7686353056703297,6.68260295646086,0.18838581840327695
19,-0.0094616599981123,0.02877683829868293,0.7899101491054029,1.7588338885833612,0.8382195523356988
20,-0.46205601724683193,-0.9946720864246867,2.250313441655445,2.4945635032952547,0.8970600727869245
21,1.4953743991387494,0.00781854358752628,0.9013320089130521,-0.1904252050005611,0.43204371243574635
22,0.19221809524639438,0.6216872650320197,5.384600841257261,5.717574807943515,0.8488599055825958
23,1.080700960318766,1.0388208259667533,3.9856554377073294,3.3680810666383456,0.342828023570416
24,-0.6700368747285832,0.5360841785123434,1.2417029585307464,2.0979505778557592,0.07105308663137466
25,-1.034445994469988,0.1456354536527818,6.9623583585984266,7.513707079270649,0.4789636676933495
26,0.35174146381192734,1.5355328169627058,3.448906281162361,2.4325331655596303,0.7352326261626411
27,-0.22428799286442397,-0.3967469228786031,4.788499458623094,6.26447029378779,0.613180973928506
28,0.036599051944730746,-0.016534232236824407,4.59473846663556,6.222840614321654,0.982492087247433
29,0.8450556173121135,1.156689450886903,6.635630127265815,6.317879968694474,0.4229189812586157
30,0.46805432486688175,-0.44925489268333996,0.4332109349767559,0.36806684799450967,0.9243843813030428
31,-2.304803912350776,-1.251807338201775,-2.370273639041785,-2.8072335873000367,0.0108549548782777
32,0.9465050655467379,0.07358208442597335,1.3303175478579226,1.4601049149582401,0.5152121138669727
33,0.5373437491778537,0.35398687614299656,3.3588554913586033,4.485417684522683,0.7910854695683286
34,-0.2655439073124511,-0.1176462911807355,3.091111021882751,5.371843086643645,0.23195690673420832
35,1.3362873202250731,0.6810813444193611,9.34240373434085,10.482529499088372,0.34923352286027964
36,0.9956215515499915,1.7009633305982275,5.043352689842637,8.068153917681801,0.2599915232149931
37,-0.15985100966220417,0.6642852517987209,1.967061879545115,4.468886085427945,0.4130947059968002
38,-0.711181733194948,0.24743142430556164,2.470214518749757,3.054201765079035,0.577373594512447
39,-0.8168373359005578,-0.24471261350441545,-4.2843438205247,-3.7515727278671527,0.5868269545917142
40,-0.03188022627150926,-0.9592906720884979,2.7375256161477624,0.40713636584722274,0.5845650600484459
41,-1.0454966523809022,-0.34034236753138036,-0.4972312105752438,-2.26049938434222,0.3205792486940606
42,-0.659882264568527,0.19187844773915036,2.8607034532000823,3.7417802142441334,0.7257772840204013
43,-0.6893036700210652,-0.8496050472705089,-2.532141922618675,-2.4500647182293127,0.054050122102389686
44,-0.7285020750376889,0.4543765668121787,0.774209430922012,3.1737022356632485,0.010901706562983726
45,0.79376348175686,1.1307898818532343,3.1048459590011666,5.995443664073765,0.6822879477827979
46,0.7734453421240297,-1.4040167725164552,0.29826250801310217,-0.7535382668173289,0.5644152820733376
47,-0.27034376635006024,-1.0201155089439793,3.886503285402554,3.8775993277477467,0.025087418901568848
48,-1.8750130286260125,-1.8632352342109322,1.2702116428228696,0.7894255574783513,0.2307709784680133
49,-0.601466389760329,-1.424957671637974,-0.8537825591743217,0.8717029310545827,0.5924722101819994
50,-0.41126974059421767,-0.8693507002296756,-2.0817902835677127,-1.8937595362903648,0.6204811649562776
51,-0.10883608946807437,0.8722110723526499,6.202881788331082,6.264484842042625,0.5265983840789479
52,-0.3997419917837931,-0.33039619415200494,1.0896328099421304,0.569849511095506,0.338681856852736
53,0.3758728565610957,0.18864703415698397,5.028120345994538,4.949846064354314,0.8171355643472348
54,-0.35475675033629184,1.105327709871882,2.986536759598403,4.129556881814207,0.4189544755740119
55,0.33813653163366636,1.202698406392757,5.040386989998824,4.988870024533137,0.9028508244245133
56,0.8390823175161458,1.3680878876193356,8.118049716456534,8.350681683507563,0.47122217357180496
57,-1.0446098315666268,-0.2430369710101586,-3.322642287828161,-2.8780853870657803,0.6765209881786187
58,-0.1123405911903321,-0.8721303357989107,2.4525293003848465,2.456495469965592,0.9322977385953282
59,-1.565091996196106,-1.0868745384834955,1.916991249070037,0.7674802909000129,0.7113081307123014
60,0.3824048258831011,0.5850585973128135,5.5131235571964385,5.08171992479759,0.06414652559769862
61,0.18621256513530218,-0.6763572584948294,-0.36340353357301447,-1.0365759911823216,0.46564085210794415
62,0.2936742403677425,1.658667415069597,5.2185903268106895,7.365245369497908,0.26686397906826764
63,-0.9102227102056384,-3.518598580714995,-2.6217696971262585,-2.393822968804964,0.5535823685020337
64,-0.3000201908700637,0.2897331867550449,0.6289251062266752,1.0398611687102166,0.8734060712923072
65,0.0778703587055957,-0.13309891286441689,0.9760204585748142,0.22974745431942994,0.932821716016061
66,1.8482668004842147,1.0461874616314415,7.199192562527944,3.702688638235232,0.4911757401404777
67,-1.5464335372865436,-1.1912179454453786,-1.7408631320648942,-1.4529592557476168,0.28223522276768687
68,0.03134593909253948,-0.02510394984278561,4.386924156033934,3.9468887115258413,0.32405515613169966
69,0.4042964989361131,-0.1743122342418998,1.9616514501075653,3.1768019635974927,0.5571305892343421
70,-1.132966001322318,-0.8359557795739099,-1.2110795849820728,-0.5422239017306355,0.30363269591583597
71,1.6493729504262111,1.0043987774356047,7.812405146054774,8.628652706450454,0.4882319084848804
72,-0.5277733567590277,-0.47815873158481514,0.09302981546370023,1.0872164459370741,0.9618504155080235
73,-0.09914873260461816,0.29281599482151566,-2.6675441088704175,-2.1198217625963736,0.8244131164615905
74,0.10196309124548575,1.2998650356203534,0.44833444395694,1.0079018603094794,0.14827136151562859
75,-0.2801969838242971,-0.170172847961311,4.9922713481933245,6.185235955133627,0.4154706756667256
76,-1.3834602306956494,-0.0072222620410411055,-5.13814033988934,-1.4877058836732897,0.3400890117140245
77,-0.9147233877553972,0.12361004743126862,-0.270610240526323,0.5836741404489048,0.6044323692645949
78,-1.1233261836199055,-1.7592470875374957,-3.4833799215070247,-2.9881204917233744,0.5783386805690401
79,0.3860478440875885,-0.005154665172583265,3.5862236569111112,3.2523684574971616,0.21570816854606079
80,0.7760059166077234,0.6327506056823898,4.609272397497652,5.551854258471665,0.3444947740083434
81,0.5041544999138373,-0.586534942303851,5.055383928046649,4.77609572529727,0.9623769892779677
82,0.36472623507856,-0.11583779666457245,1.1129068050227842,1.9554439446554408,0.958949897799149
83,0.38291425983646105,-1.3049062219557719,0.7414163552662443,-0.9166083267926579,0.4933463875460834
84,0.17061172325335047,0.6096287457703773,4.044425943747932,4.8744345441575945,0.8604732050249101
